1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 770, 188, 0, 0, 0, 0, 0, 0, 37, 87235, 902, 0, 0, 0, 0, 0, 0, 2204, 66540, 105, 0, 0, 0, 0, 0, 0, 934, 6196, 5, 0, 0, 0, 0, 0, 0, 28, 1728, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 7552, 336, 0, 0, 0, 0, 0, 0, 418, 19973, 14, 0, 0, 0, 0, 0, 0, 45, 1996, 6, 0, 0, 0, 0, 0, 0, 30, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 934, 104, 0, 0, 0, 0, 0, 0, 80, 86934, 1069, 0, 0, 0, 0, 0, 0, 3467, 87566, 33, 0, 0, 0, 0, 0, 0, 175, 3788, 7, 0, 0, 0, 0, 0, 0, 49, 535, 1, 0, 0, 0, 0, 0, 0, 28, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 38, 0, 0, 0, 0, 0, 0, 12, 34948, 1557, 0, 0, 0, 0, 0, 0, 1758, 249200, 517, 0, 0, 0, 0, 0, 0, 2231, 33495, 104, 0, 0, 0, 0, 0, 0, 543, 7420, 26, 0, 0, 0, 0, 0, 0, 156, 4227, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 5208, 684, 0, 0, 0, 0, 0, 0, 432, 261186, 1806, 0, 0, 0, 0, 0, 0, 6962, 161715, 98, 0, 0, 0, 0, 0, 0, 334, 8787, 52, 0, 0, 0, 0, 0, 0, 177, 4509, 13, 0, 0, 0, 0, 0, 0, 156, 2157, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 0, 0, 0, 0, 0, 1, 5799, 310, 0, 0, 0, 0, 0, 0, 206, 35352, 202, 0, 0, 0, 0, 0, 0, 798, 16582, 6, 0, 0, 0, 0, 0, 0, 293, 949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 37, 0, 0, 0, 0, 0, 0, 3, 27541, 500, 0, 0, 0, 0, 0, 0, 1048, 36001, 41, 0, 0, 0, 0, 0, 0, 137, 3314, 17, 0, 0, 0, 0, 0, 0, 76, 873, 0, 0, 0, 0, 0, 0, 0, 26, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 0, 0, 0, 0, 0, 0, 0, 3459, 424, 0, 0, 0, 0, 0, 0, 93, 55926, 1037, 0, 0, 0, 0, 0, 0, 1427, 111718, 2022, 0, 0, 0, 0, 0, 0, 5121, 152394, 32, 0, 0, 0, 0, 0, 0, 1291, 2016, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 110, 2, 0, 0, 0, 0, 0, 0, 2, 4421, 123, 0, 0, 0, 0, 0, 0, 140, 15315, 481, 0, 0, 0, 0, 0, 0, 726, 25711, 29, 0, 0, 0, 0, 0, 0, 362, 4103, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5495, 357, 0, 0, 0, 0, 0, 0, 160, 25019, 429, 0, 0, 0, 0, 0, 0, 900, 142995, 668, 0, 0, 0, 0, 0, 0, 4029, 38037, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 777, 48, 0, 0, 0, 0, 0, 0, 26, 62396, 189, 0, 0, 0, 0, 0, 0, 1171, 15397, 22, 0, 0, 0, 0, 0, 0, 144, 1491, 0, 0, 0, 0, 0, 0, 0, 27, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3605, 535, 0, 0, 0, 0, 0, 0, 192, 109091, 29, 0, 0, 0, 0, 0, 0, 240, 2167, 0, 0, 0, 0, 0, 0, 0, 23, 54, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 20, 0, 0, 0, 0, 0, 0, 4, 12768, 402, 0, 0, 0, 0, 0, 0, 284, 34361, 723, 0, 0, 0, 0, 0, 0, 1378, 99314, 370, 0, 0, 0, 0, 0, 0, 2825, 22216, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 6016, 234, 0, 0, 0, 0, 0, 0, 131, 26400, 324, 0, 0, 0, 0, 0, 0, 941, 152767, 418, 0, 0, 0, 0, 0, 0, 3267, 33701, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 403, 34, 0, 0, 0, 0, 0, 0, 7, 18617, 426, 0, 0, 0, 0, 0, 0, 341, 36731, 552, 0, 0, 0, 0, 0, 0, 1350, 89650, 227, 0, 0, 0, 0, 0, 0, 1853, 11815, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 39239, 1675, 0, 0, 0, 0, 0, 0, 3227, 175776, 257, 0, 0, 0, 0, 0, 0, 1528, 25332, 14, 0, 0, 0, 0, 0, 0, 64, 1047, 1, 0, 0, 0, 0, 0, 0, 23, 612, 1, 0, 0, 0, 0, 0, 0, 19, 1185, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 2067, 416, 0, 0, 0, 0, 0, 0, 89, 138113, 3149, 0, 0, 0, 0, 0, 0, 5605, 243286, 283, 0, 0, 0, 0, 0, 0, 1073, 17554, 49, 0, 0, 0, 0, 0, 0, 483, 3061, 4, 0, 0, 0, 0, 0, 0, 81, 712, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 9830, 1161, 0, 0, 0, 0, 0, 0, 780, 159079, 149, 0, 0, 0, 0, 0, 0, 1685, 11750, 16, 0, 0, 0, 0, 0, 0, 65, 815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1421, 194, 0, 0, 0, 0, 0, 0, 43, 42804, 604, 0, 0, 0, 0, 0, 0, 1118, 73371, 604, 0, 0, 0, 0, 0, 0, 2834, 33359, 10, 0, 0, 0, 0, 0, 0, 104, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 67, 0, 0, 0, 0, 0, 0, 12, 32174, 145, 0, 0, 0, 0, 0, 0, 487, 7437, 10, 0, 0, 0, 0, 0, 0, 130, 1116, 1, 0, 0, 0, 0, 0, 0, 11, 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 31, 0, 0, 0, 0, 0, 0, 13, 24439, 910, 0, 0, 0, 0, 0, 0, 694, 82426, 2547, 0, 0, 0, 0, 0, 0, 3357, 438916, 1260, 0, 0, 0, 0, 0, 0, 11264, 98192, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 2051, 198, 0, 0, 0, 0, 0, 0, 113, 38870, 923, 0, 0, 0, 0, 0, 0, 1637, 105894, 138, 0, 0, 0, 0, 0, 0, 762, 9803, 9, 0, 0, 0, 0, 0, 0, 86, 1109, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 1540, 294, 0, 0, 0, 0, 0, 0, 88, 92256, 5985, 0, 0, 0, 0, 0, 0, 3613, 625474, 109, 0, 0, 0, 0, 0, 0, 2011, 9819, 0, 0, 0, 0, 0, 0, 0, 45, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 4001, 113, 0, 0, 0, 0, 0, 0, 279, 53356, 61, 0, 0, 0, 0, 0, 0, 596, 10923, 0, 0, 0, 0, 0, 0, 0, 11, 289, 0, 0, 0, 0, 0, 0, 0, 4, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1208, 144, 0, 0, 0, 0, 0, 0, 42, 23101, 271, 0, 0, 0, 0, 0, 0, 536, 38584, 464, 0, 0, 0, 0, 0, 0, 1864, 25417, 2, 0, 0, 0, 0, 0, 0, 48, 430, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 0, 0, 0, 0, 0, 0, 2, 1036, 136, 0, 0, 0, 0, 0, 0, 33, 17325, 300, 0, 0, 0, 0, 0, 0, 502, 33039, 460, 0, 0, 0, 0, 0, 0, 1875, 31663, 0, 0, 0, 0, 0, 0, 0, 22, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 565, 79, 0, 0, 0, 0, 0, 0, 28, 22892, 470, 0, 0, 0, 0, 0, 0, 488, 64158, 1087, 0, 0, 0, 0, 0, 0, 2731, 102607, 62, 0, 0, 0, 0, 0, 0, 951, 5932, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 11, 0, 0, 0, 0, 0, 0, 10, 13297, 465, 0, 0, 0, 0, 0, 0, 569, 93139, 220, 0, 0, 0, 0, 0, 0, 674, 20009, 75, 0, 0, 0, 0, 0, 0, 461, 8372, 5, 0, 0, 0, 0, 0, 0, 74, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 27, 0, 0, 0, 0, 0, 0, 4, 3718, 416, 0, 0, 0, 0, 0, 0, 77, 308996, 17046, 0, 0, 0, 0, 0, 0, 11001, 1136835, 22431, 0, 0, 0, 0, 0, 0, 50067, 1461201, 2407, 0, 0, 0, 0, 0, 0, 23579, 234543, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 27, 0, 0, 0, 0, 0, 0, 1, 12694, 264, 0, 0, 0, 0, 0, 0, 241, 16908, 211, 0, 0, 0, 0, 0, 0, 815, 20332, 40, 0, 0, 0, 0, 0, 0, 386, 1171, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 52, 0, 0, 0, 0, 0, 0, 24, 187617, 1012, 0, 0, 0, 0, 0, 0, 3845, 83985, 447, 0, 0, 0, 0, 0, 0, 1808, 29952, 0, 0, 0, 0, 0, 0, 0, 51, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 18724, 1167, 0, 0, 0, 0, 0, 0, 805, 169400, 1489, 0, 0, 0, 0, 0, 0, 5100, 123204, 50, 0, 0, 0, 0, 0, 0, 409, 6180, 15, 0, 0, 0, 0, 0, 0, 177, 1605, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 116180, 1665, 0, 0, 0, 0, 0, 0, 4305, 111812, 149, 0, 0, 0, 0, 0, 0, 1242, 8373, 11, 0, 0, 0, 0, 0, 0, 119, 2158, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 486, 36, 0, 0, 0, 0, 0, 0, 19, 78602, 685, 0, 0, 0, 0, 0, 0, 2114, 41162, 120, 0, 0, 0, 0, 0, 0, 801, 7350, 26, 0, 0, 0, 0, 0, 0, 152, 4239, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 768, 110, 0, 0, 0, 0, 0, 0, 38, 23863, 518, 0, 0, 0, 0, 0, 0, 560, 40279, 416, 0, 0, 0, 0, 0, 0, 1735, 41637, 2, 0, 0, 0, 0, 0, 0, 130, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1035, 48, 0, 0, 0, 0, 0, 0, 27, 19532, 663, 0, 0, 0, 0, 0, 0, 1085, 101623, 37, 0, 0, 0, 0, 0, 0, 689, 4861, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 34, 0, 0, 0, 0, 0, 0, 5, 56469, 388, 0, 0, 0, 0, 0, 0, 1370, 24674, 29, 0, 0, 0, 0, 0, 0, 350, 1868, 1, 0, 0, 0, 0, 0, 0, 46, 836, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 360, 38, 0, 0, 0, 0, 0, 0, 9, 14183, 190, 0, 0, 0, 0, 0, 0, 288, 31577, 609, 0, 0, 0, 0, 0, 0, 1308, 83962, 77, 0, 0, 0, 0, 0, 0, 859, 4181, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2509, 345, 0, 0, 0, 0, 0, 0, 104, 47949, 258, 0, 0, 0, 0, 0, 0, 910, 21646, 56, 0, 0, 0, 0, 0, 0, 719, 4439, 0, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 971, 138, 0, 0, 0, 0, 0, 0, 53, 31536, 466, 0, 0, 0, 0, 0, 0, 764, 31076, 179, 0, 0, 0, 0, 0, 0, 1077, 9475, 2, 0, 0, 0, 0, 0, 0, 54, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 49, 0, 0, 0, 0, 0, 0, 14, 57335, 393, 0, 0, 0, 0, 0, 0, 841, 44045, 401, 0, 0, 0, 0, 0, 0, 1383, 45361, 157, 0, 0, 0, 0, 0, 0, 1012, 18522, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 0, 0, 0, 0, 0, 0, 2, 42269, 1995, 0, 0, 0, 0, 0, 0, 1147, 121607, 3052, 0, 0, 0, 0, 0, 0, 4842, 557622, 970, 0, 0, 0, 0, 0, 0, 12268, 55210, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 345, 42, 0, 0, 0, 0, 0, 0, 20, 54253, 1863, 0, 0, 0, 0, 0, 0, 2591, 530164, 572, 0, 0, 0, 0, 0, 0, 2290, 84336, 317, 0, 0, 0, 0, 0, 0, 1815, 34870, 5, 0, 0, 0, 0, 0, 0, 159, 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 55, 0, 0, 0, 0, 0, 0, 11, 16508, 402, 0, 0, 0, 0, 0, 0, 398, 30732, 415, 0, 0, 0, 0, 0, 0, 1618, 35667, 1, 0, 0, 0, 0, 0, 0, 76, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 987, 121, 0, 0, 0, 0, 0, 0, 51, 134733, 347, 0, 0, 0, 0, 0, 0, 1676, 28822, 3, 0, 0, 0, 0, 0, 0, 111, 363, 0, 0, 0, 0, 0, 0, 0, 3, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 5, 0, 0, 0, 0, 0, 0, 6, 7766, 675, 0, 0, 0, 0, 0, 0, 390, 147123, 154, 0, 0, 0, 0, 0, 0, 1214, 12848, 39, 0, 0, 0, 0, 0, 0, 195, 2773, 4, 0, 0, 0, 0, 0, 0, 63, 1327, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 1197, 123, 0, 0, 0, 0, 0, 0, 37, 214417, 7998, 0, 0, 0, 0, 0, 0, 12638, 625040, 704, 0, 0, 0, 0, 0, 0, 1455, 55138, 342, 0, 0, 0, 0, 0, 0, 1363, 32921, 57, 0, 0, 0, 0, 0, 0, 522, 9390, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 23, 0, 0, 0, 0, 0, 0, 9, 34337, 2078, 0, 0, 0, 0, 0, 0, 2080, 241854, 240, 0, 0, 0, 0, 0, 0, 842, 14166, 57, 0, 0, 0, 0, 0, 0, 317, 11837, 16, 0, 0, 0, 0, 0, 0, 172, 816, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41025, 853, 0, 0, 0, 0, 0, 0, 1769, 44626, 40, 0, 0, 0, 0, 0, 0, 755, 3642, 1, 0, 0, 0, 0, 0, 0, 29, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382, 64, 0, 0, 0, 0, 0, 0, 25, 25481, 576, 0, 0, 0, 0, 0, 0, 490, 47943, 1157, 0, 0, 0, 0, 0, 0, 2443, 134944, 34, 0, 0, 0, 0, 0, 0, 907, 3643, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 68, 0, 0, 0, 0, 0, 0, 8, 47491, 964, 0, 0, 0, 0, 0, 0, 1135, 63614, 847, 0, 0, 0, 0, 0, 0, 2732, 91745, 91, 0, 0, 0, 0, 0, 0, 1494, 6691, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4509, 132, 0, 0, 0, 0, 0, 0, 89, 10303, 214, 0, 0, 0, 0, 0, 0, 508, 16341, 16, 0, 0, 0, 0, 0, 0, 244, 1497, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3181, 396, 0, 0, 0, 0, 0, 0, 130, 88857, 1115, 0, 0, 0, 0, 0, 0, 2254, 132909, 1213, 0, 0, 0, 0, 0, 0, 4929, 66238, 10, 0, 0, 0, 0, 0, 0, 294, 1523, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 0, 0, 0, 0, 0, 0, 0, 264, 69, 0, 0, 0, 0, 0, 0, 12, 47593, 153, 0, 0, 0, 0, 0, 0, 671, 8496, 34, 0, 0, 0, 0, 0, 0, 113, 2260, 3, 0, 0, 0, 0, 0, 0, 48, 766, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 379, 74, 0, 0, 0, 0, 0, 0, 7, 16052, 467, 0, 0, 0, 0, 0, 0, 393, 31304, 860, 0, 0, 0, 0, 0, 0, 1589, 53382, 90, 0, 0, 0, 0, 0, 0, 1289, 5336, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 0, 0, 0, 0, 0, 0, 0, 39668, 1907, 0, 0, 0, 0, 0, 0, 2233, 227253, 146, 0, 0, 0, 0, 0, 0, 929, 15241, 83, 0, 0, 0, 0, 0, 0, 281, 5396, 0, 0, 0, 0, 0, 0, 0, 30, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 41, 0, 0, 0, 0, 0, 0, 11, 7535, 473, 0, 0, 0, 0, 0, 0, 267, 36268, 31, 0, 0, 0, 0, 0, 0, 153, 2016, 6, 0, 0, 0, 0, 0, 0, 46, 550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 56, 0, 0, 0, 0, 0, 0, 18, 29934, 803, 0, 0, 0, 0, 0, 0, 843, 81498, 1287, 0, 0, 0, 0, 0, 0, 2858, 79429, 116, 0, 0, 0, 0, 0, 0, 1068, 12026, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 918, 145, 0, 0, 0, 0, 0, 0, 35, 36315, 707, 0, 0, 0, 0, 0, 0, 676, 77875, 2366, 0, 0, 0, 0, 0, 0, 4773, 284010, 1, 0, 0, 0, 0, 0, 0, 231, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 353, 79, 0, 0, 0, 0, 0, 0, 8, 35656, 1442, 0, 0, 0, 0, 0, 0, 730, 100318, 1640, 0, 0, 0, 0, 0, 0, 3877, 334723, 1042, 0, 0, 0, 0, 0, 0, 8693, 59039, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 30, 0, 0, 0, 0, 0, 0, 0, 14548, 371, 0, 0, 0, 0, 0, 0, 281, 26999, 594, 0, 0, 0, 0, 0, 0, 1278, 156853, 275, 0, 0, 0, 0, 0, 0, 3032, 20326, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 0, 0, 0, 0, 0, 0, 0, 52371, 148, 0, 0, 0, 0, 0, 0, 791, 10708, 10, 0, 0, 0, 0, 0, 0, 64, 1861, 0, 0, 0, 0, 0, 0, 0, 13, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 0, 0, 0, 0, 0, 0, 2, 5266, 247, 0, 0, 0, 0, 0, 0, 141, 15356, 230, 0, 0, 0, 0, 0, 0, 573, 52696, 282, 0, 0, 0, 0, 0, 0, 1517, 15474, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 1, 0, 0, 0, 0, 0, 0, 8, 3257, 78, 0, 0, 0, 0, 0, 0, 106, 92991, 801, 0, 0, 0, 0, 0, 0, 1984, 55138, 130, 0, 0, 0, 0, 0, 0, 726, 11685, 8, 0, 0, 0, 0, 0, 0, 114, 2649, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6257, 590, 0, 0, 0, 0, 0, 0, 352, 191289, 76, 0, 0, 0, 0, 0, 0, 890, 23118, 19, 0, 0, 0, 0, 0, 0, 319, 2240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 525, 99, 0, 0, 0, 0, 0, 0, 13, 7669, 138, 0, 0, 0, 0, 0, 0, 182, 16702, 519, 0, 0, 0, 0, 0, 0, 758, 41569, 11, 0, 0, 0, 0, 0, 0, 503, 1008, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 388, 51, 0, 0, 0, 0, 0, 0, 17, 19952, 875, 0, 0, 0, 0, 0, 0, 558, 109108, 585, 0, 0, 0, 0, 0, 0, 2087, 83189, 592, 0, 0, 0, 0, 0, 0, 2884, 47639, 2, 0, 0, 0, 0, 0, 0, 175, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 7, 0, 0, 0, 0, 0, 0, 9, 58219, 644, 0, 0, 0, 0, 0, 0, 1380, 77949, 201, 0, 0, 0, 0, 0, 0, 932, 35585, 288, 0, 0, 0, 0, 0, 0, 1275, 23241, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
